,year,erf
1934,1911.166667,0.242188601
1935,1911.25,0.242563079
1936,1911.333333,0.243230727
1937,1911.416667,0.242986969
1938,1911.5,0.242326475
1939,1911.583333,0.240103017
1940,1911.666667,0.239815625
1941,1911.75,0.239546733
1942,1911.833333,0.240508548
1943,1911.916667,0.241831506
1944,1912.0,0.241518807
1945,1912.083333,0.241395538
1946,1912.166667,0.241940291
1947,1912.25,0.242316399
1948,1912.333333,0.2049287
1949,1912.416667,-0.031207967
1950,1912.5,-0.461012053
1951,1912.583333,-0.798047613
1952,1912.666667,-0.951727918
1953,1912.75,-1.026302885
1954,1912.833333,-1.045398761
1955,1912.916667,-0.950377178
1956,1913.0,-0.756348469
1957,1913.083333,-0.588235083
1958,1913.166667,-0.471149287
1959,1913.25,-0.360835388
1960,1913.333333,-0.263281302
1961,1913.416667,-0.190012713
1962,1913.5,-0.130636185
1963,1913.583333,-0.091950673
1964,1913.666667,-0.061893119
1965,1913.75,-0.036861164
1966,1913.833333,-0.009729115
1967,1913.916667,-0.026591623
1968,1914.0,-0.085542058
1969,1914.083333,-0.08295125
1970,1914.166667,-0.031816646
1971,1914.25,0.010462789
1972,1914.333333,0.045128015
1973,1914.416667,0.069926223
1974,1914.5,0.08938972
1975,1914.583333,0.101711538
1976,1914.666667,0.112341649
1977,1914.75,0.120430266
1978,1914.833333,0.128927209
1979,1914.916667,0.152252366
1980,1915.0,0.187274032
1981,1915.083333,0.20619475
1982,1915.166667,0.209967485
1983,1915.25,0.213062665
1984,1915.333333,0.215962519
1985,1915.416667,0.217423104
1986,1915.5,0.21835654
1987,1915.583333,0.217585586
1988,1915.666667,0.218723802
1989,1915.75,0.219683538
1990,1915.833333,0.221806622
1991,1915.916667,0.22812222
1992,1916.0,0.236327138
1993,1916.083333,0.240325273
1994,1916.166667,0.240876597
1995,1916.25,0.241250766
1996,1916.333333,0.241910123
1997,1916.416667,0.241649147
1998,1916.5,0.240958136
1999,1916.583333,0.238680295
2000,1916.666667,0.238386109
2001,1916.75,0.238103845
2002,1916.833333,0.2390782
2003,1916.916667,0.240447826
2004,1917.0,0.240179873
2005,1917.083333,0.24008033
2006,1917.166667,0.240638501
2007,1917.25,0.241022817
2008,1917.333333,0.241695743
2009,1917.416667,0.241447076
2010,1917.5,0.240761498
2011,1917.583333,0.238479365
2012,1917.666667,0.238188803
2013,1917.75,0.237907827
2014,1917.833333,0.238888389
2015,1917.916667,0.240242316
2016,1918.0,0.239928121
2017,1918.083333,0.239805096
2018,1918.166667,0.240366071
2019,1918.25,0.240752142
2020,1918.333333,0.241425915
2021,1918.416667,0.241176381
2022,1918.5,0.240486428
2023,1918.583333,0.238193903
2024,1918.666667,0.237902848
2025,1918.75,0.237619731
2026,1918.833333,0.238603552
2027,1918.916667,0.23996299
2028,1919.0,0.239648715
2029,1919.083333,0.239525725
2030,1919.166667,0.24008951
2031,1919.25,0.240477304
2032,1919.333333,0.241152106
2033,1919.416667,0.240901717
2034,1919.5,0.240207211
2035,1919.583333,0.237904268
2036,1919.666667,0.237612618
2037,1919.75,0.237327364
2038,1919.833333,0.23831452
2039,1919.916667,0.239679496
2040,1920.0,0.239365257
2041,1920.083333,0.239242356
2042,1920.166667,0.239808987
2043,1920.25,0.240198598
2044,1920.333333,0.240874253
2045,1920.416667,0.240623056
2046,1920.5,0.239923993
2047,1920.583333,0.237610422
2048,1920.666667,0.237318222
2049,1920.75,0.237030771
2050,1920.833333,0.23802137
2051,1920.916667,0.239391839
2052,1921.0,0.239077736
2053,1921.083333,0.238954856
2054,1921.166667,0.2395244
2055,1921.25,0.239915809
2056,1921.333333,0.240592464
2057,1921.416667,0.240340347
2058,1921.5,0.239636665
2059,1921.583333,0.237312305
2060,1921.666667,0.237019609
2061,1921.75,0.236729885
2062,1921.833333,0.237723909
2063,1921.916667,0.239100079
2064,1922.0,0.183360832
2065,1922.083333,0.238663218
2066,1922.166667,0.210612528
2067,1922.25,0.105256645
2068,1922.333333,0.080668076
2069,1922.416667,0.067122269
2070,1922.5,-0.006948808
2071,1922.583333,0.09076454
2072,1922.666667,0.029229383
2073,1922.75,0.03972633
2074,1922.833333,0.067685222
2075,1922.916667,0.092051472
2076,1923.0,0.067131218
2077,1923.083333,0.090476194
2078,1923.166667,0.129352755
2079,1923.25,0.117791361
2080,1923.333333,0.105752005
2081,1923.416667,0.130778605
2082,1923.5,0.143513321
2083,1923.583333,0.236703389
2084,1923.666667,0.236409464
2085,1923.75,0.236115231
2086,1923.833333,0.237116351
2087,1923.916667,0.238504159
2088,1924.0,0.238190609
2089,1924.083333,0.23806783
2090,1924.166667,0.238646514
2091,1924.25,0.239043415
2092,1924.333333,0.239723071
2093,1924.416667,0.239468119
2094,1924.5,0.238750224
2095,1924.583333,0.236392679
2096,1924.666667,0.236098162
2097,1924.75,0.235801607
2098,1924.833333,0.236806324
2099,1924.916667,0.23819994
2100,1925.0,0.237886749
2101,1925.083333,0.237764036
2102,1925.166667,0.238345791
2103,1925.25,0.238744602
2104,1925.333333,0.239425164
2105,1925.416667,0.239169338
2106,1925.5,0.238446595
2107,1925.583333,0.236077615
2108,1925.666667,0.235782521
2109,1925.75,0.235483607
2110,1925.833333,0.23649194
2111,1925.916667,0.237891624
2112,1926.0,0.23757881
2113,1926.083333,0.237456128
2114,1926.166667,0.238041082
2115,1926.25,0.238441766
2116,1926.333333,0.239123446
2117,1926.416667,0.238866602
2118,1926.5,0.238138936
2119,1926.583333,0.235758396
2120,1926.666667,0.235462625
2121,1926.75,0.235161445
2122,1926.833333,0.236173401
2123,1926.916667,0.237579222
2124,1927.0,0.237266814
2125,1927.083333,0.237144189
2126,1927.166667,0.237732199
2127,1927.25,0.238134909
2128,1927.333333,0.238817589
2129,1927.416667,0.238559856
2130,1927.5,0.237827155
2131,1927.583333,0.235434886
2132,1927.666667,0.235138533
2133,1927.75,0.234834894
2134,1927.833333,0.235850608
2135,1927.916667,0.237262629
2136,1928.0,0.236950699
2137,1928.083333,0.236828152
2138,1928.166667,0.237419433
2139,1928.25,0.237824063
2140,1928.333333,0.238507839
2141,1928.416667,0.238249039
2142,1928.5,0.2375113
2143,1928.583333,0.235107215
2144,1928.666667,0.234810227
2145,1928.75,0.087813716
2146,1928.833333,0.016855603
2147,1928.916667,0.141570729
2148,1929.0,0.154642491
2149,1929.083333,-0.083772486
2150,1929.166667,0.022899546
2151,1929.25,0.128071433
2152,1929.333333,-0.037562262
2153,1929.416667,0.089302119
2154,1929.5,-0.320963537
2155,1929.583333,-0.129497324
2156,1929.666667,0.047555596
2157,1929.75,-0.026004093
2158,1929.833333,0.140800693
2159,1929.916667,0.129938981
2160,1930.0,0.23630628
2161,1930.083333,0.236183769
2162,1930.166667,0.236781588
2163,1930.25,0.237190324
2164,1930.333333,0.23787623
2165,1930.416667,0.237615482
2166,1930.5,0.236867329
2167,1930.583333,0.234439179
2168,1930.666667,0.234140851
2169,1930.75,0.233829785
2170,1930.833333,0.234857071
2171,1930.916667,0.23628796
2172,1931.0,0.235977874
2173,1931.083333,0.235855547
2174,1931.166667,0.236456693
2175,1931.25,0.236867481
2176,1931.333333,0.237554467
2177,1931.416667,0.237292658
2178,1931.5,0.236539218
2179,1931.583333,0.234098755
2180,1931.666667,0.233799871
2181,1931.75,0.233486253
2182,1931.833333,0.23451741
2183,1931.916667,0.235954816
2184,1932.0,0.235645526
2185,1932.083333,0.23552315
2186,1932.166667,0.236127728
2187,1932.25,0.08937271
2188,1932.333333,-0.069246628
2189,1932.416667,-0.034673695
2190,1932.5,-0.034375401
2191,1932.583333,-0.082999751
2192,1932.666667,0.038149751
2193,1932.75,-0.131528929
2194,1932.833333,-0.02057645
2195,1932.916667,0.140233367
2196,1933.0,0.114412714
2197,1933.083333,0.100050188
2198,1933.166667,0.207159611
2199,1933.25,0.063786653
2200,1933.333333,0.236898906
2201,1933.416667,0.236634998
2202,1933.5,0.235870925
2203,1933.583333,0.233405248
2204,1933.666667,0.233105045
2205,1933.75,0.232786352
2206,1933.833333,0.233825463
2207,1933.916667,0.235276087
2208,1934.0,0.234968458
2209,1934.083333,0.234846208
2210,1934.166667,0.2354576
2211,1934.25,0.235874691
2212,1934.333333,0.236565148
2213,1934.416667,0.236300178
2214,1934.5,0.235530618
2215,1934.583333,0.233052148
2216,1934.666667,0.232751298
2217,1934.75,0.232429894
2218,1934.833333,0.233473194
2219,1934.916667,0.234930542
2220,1935.0,0.23462381
2221,1935.083333,0.234501607
2222,1935.166667,0.235116597
2223,1935.25,0.23553581
2224,1935.333333,0.236227311
2225,1935.416667,0.235961348
2226,1935.5,0.235186195
2227,1935.583333,0.23269489
2228,1935.666667,0.232393345
2229,1935.75,0.232069352
2230,1935.833333,0.233116705
2231,1935.916667,0.234580772
2232,1936.0,0.234275098
2233,1936.083333,0.234152941
2234,1936.166667,0.234771451
2235,1936.25,0.235192872
2236,1936.333333,0.235885579
2237,1936.416667,0.235618469
2238,1936.5,0.23483777
2239,1936.583333,0.232333344
2240,1936.666667,0.232031091
2241,1936.75,0.231704369
2242,1936.833333,0.23275598
2243,1936.916667,0.234226994
2244,1937.0,0.233922284
2245,1937.083333,0.233800174
2246,1937.166667,0.234422286
2247,1937.25,0.234845921
2248,1937.333333,0.235539829
2249,1937.416667,0.235271609
2250,1937.5,0.234485248
2251,1937.583333,0.231967642
2252,1937.666667,0.231664627
2253,1937.75,0.231335193
2254,1937.833333,0.232390985
2255,1937.916667,0.233869061
2256,1938.0,0.233565361
2257,1938.083333,0.23344342
2258,1938.166667,0.234069109
2259,1938.25,0.234494967
2260,1938.333333,0.23519003
2261,1938.416667,0.234920752
2262,1938.5,0.234128588
2263,1938.583333,0.23159764
2264,1938.666667,0.231293922
2265,1938.75,0.230961754
2266,1938.833333,0.232021847
2267,1938.916667,0.233506881
2268,1939.0,0.23320449
2269,1939.083333,0.233082478
2270,1939.166667,0.233711877
2271,1939.25,0.234140016
2272,1939.333333,0.234836255
2273,1939.416667,0.234565813
2274,1939.5,0.233767955
2275,1939.583333,0.231223402
2276,1939.666667,0.230918984
2277,1939.75,0.230584043
2278,1939.833333,0.231648453
2279,1939.916667,0.233140623
2280,1940.0,0.23283938
2281,1940.083333,0.232717486
2282,1940.166667,0.233350624
2283,1940.25,0.233781029
2284,1940.333333,0.234478487
2285,1940.416667,0.234206907
2286,1940.5,0.233403181
2287,1940.583333,0.230844976
2288,1940.666667,0.230539864
2289,1940.75,0.230202053
2290,1940.833333,0.231270842
2291,1940.916667,0.232770255
2292,1941.0,0.232470311
2293,1941.083333,0.232348443
2294,1941.166667,0.232985322
2295,1941.25,0.233418032
2296,1941.333333,0.234116772
2297,1941.416667,0.233844002
2298,1941.5,0.233034333
2299,1941.583333,0.230462249
2300,1941.666667,0.230156479
2301,1941.75,0.229815854
2302,1941.833333,0.230889019
2303,1941.916667,0.232395755
2304,1942.0,0.232097051
2305,1942.083333,0.231975311
2306,1942.166667,0.232615922
2307,1942.25,0.233050982
2308,1942.333333,0.233750996
2309,1942.416667,0.233477081
2310,1942.5,0.232661426
2311,1942.583333,0.230075404
2312,1942.666667,0.229768873
2313,1942.75,0.229425325
2314,1942.833333,0.230502917
2315,1942.916667,0.232016994
2316,1943.0,0.231719817
2317,1943.083333,0.231598068
2318,1943.166667,0.232242563
2319,1943.25,0.232679985
2320,1943.333333,0.23338121
2321,1943.416667,0.233106135
2322,1943.5,0.232284438
2323,1943.583333,0.229684253
2324,1943.666667,0.229376944
2325,1943.75,0.22903054
2326,1943.833333,0.230112678
2327,1943.916667,0.231634217
2328,1944.0,0.231338379
2329,1944.083333,0.231216761
2330,1944.166667,0.231865193
2331,1944.25,0.232304937
2332,1944.333333,0.233007438
2333,1944.416667,0.232731225
2334,1944.5,0.231903364
2335,1944.583333,0.229288971
2336,1944.666667,0.228980833
2337,1944.75,0.228631459
2338,1944.833333,0.229718138
2339,1944.916667,0.231247276
2340,1945.0,0.230953074
2341,1945.083333,0.23083138
2342,1945.166667,0.231483703
2343,1945.25,0.23192588
2344,1945.333333,0.232629797
2345,1945.416667,0.232352283
2346,1945.5,0.23151827
2347,1945.583333,0.228889331
2348,1945.666667,0.22858048
2349,1945.75,0.228228192
2350,1945.833333,0.22931951
2351,1945.916667,0.230856203
2352,1946.0,0.230563501
2353,1946.083333,0.230441996
2354,1946.166667,0.231098149
2355,1946.25,0.231542823
2356,1946.333333,0.232247968
2357,1946.416667,0.231969302
2358,1946.5,0.231129014
2359,1946.583333,0.228485526
2360,1946.666667,0.228175885
2361,1946.75,0.227820542
2362,1946.833333,0.228916615
2363,1946.916667,0.230460909
2364,1947.0,0.230169872
2365,1947.083333,0.23004839
2366,1947.166667,0.230708685
2367,1947.25,0.231155801
2368,1947.333333,0.231862234
2369,1947.416667,0.23158237
2370,1947.5,0.230735743
2371,1947.583333,0.228077471
2372,1947.666667,0.227767107
2373,1947.75,0.227408656
2374,1947.833333,0.22850941
2375,1947.916667,0.230061613
2376,1948.0,0.229772283
2377,1948.083333,0.229650799
2378,1948.166667,0.230315165
2379,1948.25,0.230764708
2380,1948.333333,0.231472484
2381,1948.416667,0.231191331
2382,1948.5,0.230338373
2383,1948.583333,0.227665267
2384,1948.666667,0.227354065
2385,1948.75,0.22699259
2386,1948.833333,0.228098059
2387,1948.916667,0.22965805
2388,1949.0,0.229370453
2389,1949.083333,0.229249152
2390,1949.166667,0.229917491
2391,1949.25,0.230369595
2392,1949.333333,0.231078768
2393,1949.416667,0.230796349
2394,1949.5,0.229936955
2395,1949.583333,0.227248694
2396,1949.666667,0.22693675
2397,1949.75,0.226572169
2398,1949.833333,0.227682541
2399,1949.916667,0.229250451
2400,1950.0,0.228964656
2401,1950.083333,0.228843398
2402,1950.166667,0.229515866
2403,1950.25,0.229970534
2404,1950.333333,0.230681043
2405,1950.416667,0.230397388
2406,1950.5,0.229531463
2407,1950.583333,0.226827987
2408,1950.666667,0.226515239
2409,1950.75,0.226147549
2410,1950.833333,0.227262667
2411,1950.916667,0.22883868
2412,1951.0,0.228554768
2413,1951.083333,0.228433472
2414,1951.166667,0.229110247
2415,1951.25,0.229567408
2416,1951.333333,0.230279318
2417,1951.416667,0.229994374
2418,1951.5,0.229121862
2419,1951.583333,0.226403032
2420,1951.666667,0.226089434
2421,1951.75,0.225718601
2422,1951.833333,0.226838702
2423,1951.916667,0.228422703
2424,1952.0,0.228140739
2425,1952.083333,0.228019542
2426,1952.166667,0.228700541
2427,1952.25,0.229160333
2428,1952.333333,0.229873585
2429,1952.416667,0.229587353
2430,1952.5,0.228708217
2431,1952.583333,0.225973828
2432,1952.666667,0.225659424
2433,1952.75,0.225285436
2434,1952.833333,0.226410386
2435,1952.916667,0.228002692
2436,1953.0,0.227722709
2437,1953.083333,0.227601628
2438,1953.166667,0.228286755
2439,1953.25,0.228749243
2440,1953.333333,0.229463814
2441,1953.416667,0.229176363
2442,1953.5,0.228290497
2443,1953.583333,0.225540446
2444,1953.666667,0.225225169
2445,1953.75,0.224847961
2446,1953.833333,0.225977943
2447,1953.916667,0.227578518
2448,1954.0,0.227300517
2449,1954.083333,0.227179582
2450,1954.166667,0.227868986
2451,1954.25,0.228334033
2452,1954.333333,0.229050064
2453,1954.416667,0.228761279
2454,1954.5,0.227868635
2455,1954.583333,0.225102842
2456,1954.666667,0.22478671
2457,1954.75,0.224406208
2458,1954.833333,0.225541315
2459,1954.916667,0.227150112
2460,1955.0,0.226874353
2461,1955.083333,0.226753372
2462,1955.166667,0.227447121
2463,1955.25,0.22791492
2464,1955.333333,0.228632416
2465,1955.416667,0.228342158
2466,1955.5,0.227442752
2467,1955.583333,0.224660932
2468,1955.666667,0.224343978
2469,1955.75,0.223960244
2470,1955.833333,0.225100391
2471,1955.916667,0.226717623
2472,1956.0,0.226444037
2473,1956.083333,0.226323201
2474,1956.166667,0.22702133
2475,1956.25,0.227491744
2476,1956.333333,0.228210637
2477,1956.416667,0.22791914
2478,1956.5,0.227012793
2479,1956.583333,0.224214844
2480,1956.666667,0.223897012
2481,1956.75,0.223509977
2482,1956.833333,0.224655325
2483,1956.916667,0.226281076
2484,1957.0,0.226009668
2485,1957.083333,0.225888826
2486,1957.166667,0.226591402
2487,1957.25,0.227064516
2488,1957.333333,0.227784964
2489,1957.416667,0.227492026
2490,1957.5,0.226578748
2491,1957.583333,0.223764421
2492,1957.666667,0.223445859
2493,1957.75,0.223055464
2494,1957.833333,0.224205992
2495,1957.916667,0.225840314
2496,1958.0,0.225571256
2497,1958.083333,0.225450429
2498,1958.166667,0.226157521
2499,1958.25,0.226633428
2500,1958.333333,0.227355213
2501,1958.416667,0.22706092
2502,1958.5,0.226140619
2503,1958.583333,0.223309964
2504,1958.666667,0.222990471
2505,1958.75,0.222596582
2506,1958.833333,0.2237524
2507,1958.916667,0.225395389
2508,1959.0,0.225128655
2509,1959.083333,0.225007973
2510,1959.166667,0.22571954
2511,1959.25,0.226198178
2512,1959.333333,0.22692153
2513,1959.416667,0.226625905
2514,1959.5,0.225698423
2515,1959.583333,0.222851229
2516,1959.666667,0.222530777
2517,1959.75,0.222133567
2518,1959.833333,0.223294622
2519,1959.916667,0.224946364
2520,1960.0,0.224682096
2521,1960.083333,0.224561455
2522,1960.166667,0.225277558
2523,1960.25,0.225758993
2524,1960.333333,0.226483798
2525,1960.416667,0.226186801
2526,1960.5,0.225252173
2527,1960.583333,0.222388179
2528,1960.666667,0.222066865
2529,1960.75,0.221666236
2530,1960.833333,0.222832693
2531,1960.916667,0.224493267
2532,1961.0,0.2242314
2533,1961.083333,0.224110853
2534,1961.166667,0.224831525
2535,1961.25,0.225315774
2536,1961.333333,0.226041987
2537,1961.416667,0.225743727
2538,1961.5,0.224801811
2539,1961.583333,0.221920881
2540,1961.666667,0.221598739
2541,1961.75,0.22119461
2542,1961.833333,0.178204586
2543,1961.916667,0.13459674
2544,1962.0,0.090002567
2545,1962.083333,0.043346643
2546,1962.166667,-0.001809231
2547,1962.25,0.000680773
2548,1962.333333,0.001617387
2549,1962.416667,0.000449373
2550,1962.5,0.000372196
2551,1962.583333,-0.001401864
2552,1962.666667,-0.000675654
2553,1962.75,-0.002709148
2554,1962.833333,0.045241104
2555,1962.916667,0.089411051
2556,1963.0,0.134130966
2557,1963.083333,0.17634446
2558,1963.166667,-0.043195078
2559,1963.25,-0.633589131
2560,1963.333333,-1.063145626
2561,1963.416667,-1.227514576
2562,1963.5,-1.323557201
2563,1963.583333,-1.367571169
2564,1963.666667,-1.35723054
2565,1963.75,-1.310791451
2566,1963.833333,-1.239223964
2567,1963.916667,-1.140329197
2568,1964.0,-1.023442378
2569,1964.083333,-0.934217786
2570,1964.166667,-0.868006614
2571,1964.25,-0.803611032
2572,1964.333333,-0.737412794
2573,1964.416667,-0.666874046
2574,1964.5,-0.583815481
2575,1964.583333,-0.493521868
2576,1964.666667,-0.400834939
2577,1964.75,-0.322869538
2578,1964.833333,-0.257147626
2579,1964.916667,-0.33508087
2580,1965.0,-0.540782752
2581,1965.083333,-0.595373484
2582,1965.166667,-0.513327432
2583,1965.25,-0.440920037
2584,1965.333333,-0.375642818
2585,1965.416667,-0.317792571
2586,1965.5,-0.26021928
2587,1965.583333,-0.206013418
2588,1965.666667,-0.152843748
2589,1965.75,-0.108856512
2590,1965.833333,-0.070516481
2591,1965.916667,0.000449188
2592,1966.0,0.099324414
2593,1966.083333,0.150154182
2594,1966.166667,0.158741701
2595,1966.25,0.166107462
2596,1966.333333,0.172918771
2597,1966.416667,0.177952612
2598,1966.5,0.182193546
2599,1966.583333,0.184127075
2600,1966.666667,0.188300062
2601,1966.75,0.191652238
2602,1966.833333,0.126099551
2603,1966.916667,0.064360653
2604,1967.0,0.004634592
2605,1967.083333,-0.062649752
2606,1967.166667,-0.131993017
2607,1967.25,-0.128332165
2608,1967.333333,-0.125774867
2609,1967.416667,-0.12818437
2610,1967.5,-0.125589443
2611,1967.583333,-0.128503972
2612,1967.666667,-0.130162995
2613,1967.75,-0.134702112
2614,1967.833333,-0.1010405
2615,1967.916667,-0.072672386
2616,1968.0,-0.045451688
2617,1968.083333,-0.018218782
2618,1968.166667,0.013243469
2619,1968.25,0.015759494
2620,1968.333333,0.01776886
2621,1968.416667,0.01636273
2622,1968.5,0.017690213
2623,1968.583333,0.014860038
2624,1968.666667,0.013860818
2625,1968.75,0.011178078
2626,1968.833333,0.03077947
2627,1968.916667,0.04917484
2628,1969.0,0.066146863
2629,1969.083333,0.083148161
2630,1969.166667,0.102700869
2631,1969.25,0.104280913
2632,1969.333333,0.106621489
2633,1969.416667,0.105110541
2634,1969.5,0.106783751
2635,1969.583333,0.102673194
2636,1969.666667,0.099915662
2637,1969.75,0.097062336
2638,1969.833333,0.0985635
2639,1969.916667,0.100940734
2640,1970.0,0.09967678
2641,1970.083333,0.099715241
2642,1970.166667,0.102211949
2643,1970.25,0.103795016
2644,1970.333333,0.106136543
2645,1970.416667,0.104625475
2646,1970.5,0.106290544
2647,1970.583333,0.10216219
2648,1970.666667,0.099404118
2649,1970.75,0.096548205
2650,1970.833333,0.06677054
2651,1970.916667,0.036955044
2652,1971.0,0.004339999
2653,1971.083333,-0.028788271
2654,1971.166667,-0.059188839
2655,1971.25,-0.056181161
2656,1971.333333,-0.053915684
2657,1971.416667,-0.055917447
2658,1971.5,-0.053982259
2659,1971.583333,-0.057084212
2660,1971.666667,-0.058632344
2661,1971.75,-0.062401566
2662,1971.833333,-0.033105821
2663,1971.916667,-0.006707207
2664,1972.0,0.018629388
2665,1972.083333,0.043683179
2666,1972.166667,0.07166732
2667,1972.25,0.073510849
2668,1972.333333,0.075424755
2669,1972.416667,0.074033466
2670,1972.5,0.075113273
2671,1972.583333,0.071606232
2672,1972.666667,0.069902473
2673,1972.75,0.067312241
2674,1972.833333,0.097143876
2675,1972.916667,0.126361279
2676,1973.0,0.15360519
2677,1973.083333,0.181197378
2678,1973.166667,0.210053237
2679,1973.25,0.210655717
2680,1973.333333,0.211524261
2681,1973.416667,0.211116092
2682,1973.5,0.210287994
2683,1973.583333,0.207108877
2684,1973.666667,0.206588751
2685,1973.75,0.205954539
2686,1973.833333,0.209062025
2687,1973.916667,0.212718942
2688,1974.0,0.214298714
2689,1974.083333,0.216032734
2690,1974.166667,0.218665715
2691,1974.25,0.219188945
2692,1974.333333,0.219936145
2693,1974.416667,0.219618254
2694,1974.5,0.218576498
2695,1974.583333,0.215462086
2696,1974.666667,0.199943572
2697,1974.75,-0.009572428
2698,1974.833333,-0.46765758
2699,1974.916667,-0.616687404
2700,1975.0,-0.30489495
2701,1975.083333,-0.114335718
2702,1975.166667,-0.126762523
2703,1975.25,-0.141210681
2704,1975.333333,-0.15850508
2705,1975.416667,-0.177251421
2706,1975.5,-0.192109158
2707,1975.583333,-0.201623634
2708,1975.666667,-0.200974822
2709,1975.75,-0.195734211
2710,1975.833333,-0.183624293
2711,1975.916667,-0.122841857
2712,1976.0,-0.0206436
2713,1976.083333,0.035584405
2714,1976.166667,0.049129404
2715,1976.25,0.063488148
2716,1976.333333,0.077827053
2717,1976.416667,0.089518792
2718,1976.5,0.099896871
2719,1976.583333,0.106574242
2720,1976.666667,0.1145194
2721,1976.75,0.120495342
2722,1976.833333,0.127225102
2723,1976.916667,0.136957383
2724,1977.0,0.147801578
2725,1977.083333,0.155716662
2726,1977.166667,0.160155388
2727,1977.25,0.16265273
2728,1977.333333,0.164653754
2729,1977.416667,0.165777917
2730,1977.5,0.167373595
2731,1977.583333,0.168551804
2732,1977.666667,0.173678834
2733,1977.75,0.178421576
2734,1977.833333,0.184298965
2735,1977.916667,0.187257577
2736,1978.0,0.185006257
2737,1978.083333,0.18496683
2738,1978.166667,0.187741657
2739,1978.25,0.189401328
2740,1978.333333,0.190927969
2741,1978.416667,0.191487083
2742,1978.5,0.191888496
2743,1978.583333,0.190962942
2744,1978.666667,0.19340262
2745,1978.75,0.19557429
2746,1978.833333,0.19919223
2747,1978.916667,0.215628486
2748,1979.0,0.18277614
2749,1979.083333,0.181098669
2750,1979.166667,0.181854165
2751,1979.25,0.183366566
2752,1979.333333,0.186191522
2753,1979.416667,0.185388092
2754,1979.5,0.187428032
2755,1979.583333,0.186209499
2756,1979.666667,0.176570288
2757,1979.75,0.165500857
2758,1979.833333,0.157987075
2759,1979.916667,0.156499299
2760,1980.0,0.151518467
2761,1980.083333,0.152258313
2762,1980.166667,0.154090589
2763,1980.25,0.155544383
2764,1980.333333,0.158595145
2765,1980.416667,0.142447311
2766,1980.5,0.125158743
2767,1980.583333,0.116193289
2768,1980.666667,0.111105113
2769,1980.75,0.106066447
2770,1980.833333,0.109133805
2771,1980.916667,0.106465918
2772,1981.0,0.098764869
2773,1981.083333,0.095238342
2774,1981.166667,0.098049769
2775,1981.25,0.102158594
2776,1981.333333,0.105948361
2777,1981.416667,0.099274469
2778,1981.5,0.092643685
2779,1981.583333,0.090352721
2780,1981.666667,0.094025161
2781,1981.75,0.097023113
2782,1981.833333,0.100893492
2783,1981.916667,0.129696397
2784,1982.0,0.156650695
2785,1982.083333,0.155058716
2786,1982.166667,0.131768834
2787,1982.25,-0.113304137
2788,1982.333333,-0.160875971
2789,1982.416667,-0.221891398
2790,1982.5,-0.299296688
2791,1982.583333,-0.324015519
2792,1982.666667,-0.341957308
2793,1982.75,-0.412919943
2794,1982.833333,-0.613491164
2795,1982.916667,-0.899786824
2796,1983.0,-1.00746183
2797,1983.083333,-0.928444397
2798,1983.166667,-0.935825303
2799,1983.25,-0.887538644
2800,1983.333333,-0.79775385
2801,1983.416667,-0.81503519
2802,1983.5,-0.714339341
2803,1983.583333,-0.549842938
2804,1983.666667,-0.507795024
2805,1983.75,-0.488710465
2806,1983.833333,-0.413632177
2807,1983.916667,-0.437125057
2808,1984.0,-0.408871896
2809,1984.083333,-0.36359275
2810,1984.166667,-0.327632945
2811,1984.25,-0.294670789
2812,1984.333333,-0.274092272
2813,1984.416667,-0.253930108
2814,1984.5,-0.224405692
2815,1984.583333,-0.199917342
2816,1984.666667,-0.188345396
2817,1984.75,-0.155423089
2818,1984.833333,-0.131533136
2819,1984.916667,-0.09741318
2820,1985.0,-0.077812299
2821,1985.083333,-0.053233839
2822,1985.166667,-0.028335021
2823,1985.25,-0.00400382
2824,1985.333333,0.019565144
2825,1985.416667,0.033501387
2826,1985.5,0.046534931
2827,1985.583333,0.052266738
2828,1985.666667,0.063906022
2829,1985.75,0.069749982
2830,1985.833333,0.079551574
2831,1985.916667,0.044878736
2832,1986.0,-0.004099997
2833,1986.083333,-0.019232892
2834,1986.166667,-0.009502861
2835,1986.25,-0.002152139
2836,1986.333333,0.001324938
2837,1986.416667,0.019600596
2838,1986.5,0.025140448
2839,1986.583333,0.028790684
2840,1986.666667,0.040772245
2841,1986.75,0.043223654
2842,1986.833333,0.049393553
2843,1986.916667,0.054347888
2844,1987.0,0.061825442
2845,1987.083333,0.074870638
2846,1987.166667,0.084133566
2847,1987.25,0.090127493
2848,1987.333333,0.088285226
2849,1987.416667,0.091124089
2850,1987.5,0.100375868
2851,1987.583333,0.105148214
2852,1987.666667,0.110627542
2853,1987.75,0.112485529
2854,1987.833333,0.119117775
2855,1987.916667,0.124988848
2856,1988.0,0.131702588
2857,1988.083333,0.135458675
2858,1988.166667,0.142512686
2859,1988.25,0.147457099
2860,1988.333333,0.154352339
2861,1988.416667,0.155807488
2862,1988.5,0.156619066
2863,1988.583333,0.15198083
2864,1988.666667,0.150089551
2865,1988.75,0.156077439
2866,1988.833333,0.160857457
2867,1988.916667,0.168315219
2868,1989.0,0.174285997
2869,1989.083333,0.177426475
2870,1989.166667,0.185217928
2871,1989.25,0.187095411
2872,1989.333333,0.188718254
2873,1989.416667,0.189744386
2874,1989.5,0.191786442
2875,1989.583333,0.190683559
2876,1989.666667,0.18890367
